Marca	Modelo	Ano	Motor
SsangYong	Korando	2016	2.0D D20DTF / 1.5T G15DTF
SsangYong	Korando	2017	2.0D D20DTF / 1.5T G15DTF
SsangYong	Korando	2018	2.0D D20DTF / 1.5T G15DTF
SsangYong	Korando	2019	2.0D D20DTF / 1.5T G15DTF
SsangYong	Korando	2020	2.0D D20DTF / 1.5T G15DTF
SsangYong	Korando	2021	2.0D D20DTF / 1.5T G15DTF
SsangYong	Korando	2022	2.0D D20DTF / 1.5T G15DTF
SsangYong	Korando	2023	2.0D D20DTF / 1.5T G15DTF
SsangYong	Korando	2024	2.0D D20DTF / 1.5T G15DTF
SsangYong	Korando	2025	2.0D D20DTF / 1.5T G15DTF
SsangYong	Korando	2026	2.0D D20DTF / 1.5T G15DTF
SsangYong	Musso Grand	2018	2.2D D22DTF
SsangYong	Musso Grand	2019	2.2D D22DTF
SsangYong	Musso Grand	2020	2.2D D22DTF
SsangYong	Musso Grand	2021	2.2D D22DTF
SsangYong	Musso Grand	2022	2.2D D22DTF
SsangYong	Musso Grand	2023	2.2D D22DTF
SsangYong	Musso Grand	2024	2.2D D22DTF
SsangYong	Musso Grand	2025	2.2D D22DTF
SsangYong	Musso Grand	2026	2.2D D22DTF
SsangYong	Rexton	2012	2.2D D22DTF / 2.0D D20DTR
SsangYong	Rexton	2013	2.2D D22DTF / 2.0D D20DTR
SsangYong	Rexton	2014	2.2D D22DTF / 2.0D D20DTR
SsangYong	Rexton	2015	2.2D D22DTF / 2.0D D20DTR
SsangYong	Rexton	2016	2.2D D22DTF / 2.0D D20DTR
SsangYong	Rexton	2017	2.2D D22DTF / 2.0D D20DTR
SsangYong	Rexton	2018	2.2D D22DTF / 2.0D D20DTR
SsangYong	Rexton	2019	2.2D D22DTF / 2.0D D20DTR
SsangYong	Rexton	2020	2.2D D22DTF / 2.0D D20DTR
SsangYong	Rexton	2021	2.2D D22DTF / 2.0D D20DTR
SsangYong	Rexton	2022	2.2D D22DTF / 2.0D D20DTR
SsangYong	Rexton	2023	2.2D D22DTF / 2.0D D20DTR
SsangYong	Rexton	2024	2.2D D22DTF / 2.0D D20DTR
SsangYong	Rexton	2025	2.2D D22DTF / 2.0D D20DTR
SsangYong	Rexton	2026	2.2D D22DTF / 2.0D D20DTR
Geely	Coolray	2020	1.5T JLH-3G15TD
Geely	Coolray	2021	1.5T JLH-3G15TD
Geely	Coolray	2022	1.5T JLH-3G15TD
Geely	Coolray	2023	1.5T JLH-3G15TD
Geely	Coolray	2024	1.5T JLH-3G15TD
Geely	Coolray	2025	1.5T JLH-3G15TD
Geely	Coolray	2026	1.5T JLH-3G15TD
JAC	S2	2018	1.5L VVT
JAC	S2	2019	1.5L VVT
JAC	S2	2020	1.5L VVT
JAC	S2	2021	1.5L VVT
JAC	S2	2022	1.5L VVT
JAC	S2	2023	1.5L VVT
JAC	S2	2024	1.5L VVT
JAC	S2	2025	1.5L VVT
JAC	S2	2026	1.5L VVT
JAC	T6	2018	2.0L/2.4L HFC4GA3
JAC	T6	2019	2.0L/2.4L HFC4GA3
JAC	T6	2020	2.0L/2.4L HFC4GA3
JAC	T6	2021	2.0L/2.4L HFC4GA3
JAC	T6	2022	2.0L/2.4L HFC4GA3
JAC	T6	2023	2.0L/2.4L HFC4GA3
JAC	T6	2024	2.0L/2.4L HFC4GA3
JAC	T6	2025	2.0L/2.4L HFC4GA3
JAC	T6	2026	2.0L/2.4L HFC4GA3
Jetour	X70	2020	1.5T SQRF4J16
Jetour	X70	2021	1.5T SQRF4J16
Jetour	X70	2022	1.5T SQRF4J16
Jetour	X70	2023	1.5T SQRF4J16
Jetour	X70	2024	1.5T SQRF4J16
Jetour	X70	2025	1.5T SQRF4J16
Jetour	X70	2026	1.5T SQRF4J16
Omoda	C5	2023	1.5T SQRF4J16
Omoda	C5	2024	1.5T SQRF4J16
Omoda	C5	2025	1.5T SQRF4J16
Omoda	C5	2026	1.5T SQRF4J16
Chrysler	Pacifica	2017	3.6L Pentastar V6
Chrysler	Pacifica	2018	3.6L Pentastar V6
Chrysler	Pacifica	2019	3.6L Pentastar V6
Chrysler	Pacifica	2020	3.6L Pentastar V6
Chrysler	Pacifica	2021	3.6L Pentastar V6
Chrysler	Pacifica	2022	3.6L Pentastar V6
Chrysler	Pacifica	2023	3.6L Pentastar V6
Chrysler	Pacifica	2024	3.6L Pentastar V6
Chrysler	Pacifica	2025	3.6L Pentastar V6
Chrysler	Pacifica	2026	3.6L Pentastar V6
Citroen	Berlingo	2014	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Citroen	Berlingo	2015	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Citroen	Berlingo	2016	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Citroen	Berlingo	2017	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Citroen	Berlingo	2018	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Citroen	Berlingo	2019	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Citroen	Berlingo	2020	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Citroen	Berlingo	2021	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Citroen	Berlingo	2022	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Citroen	Berlingo	2023	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Citroen	Berlingo	2024	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Citroen	Berlingo	2025	1.6D DV6 HDi / 1.5D DV5 BlueHDi
Citroen	Berlingo	2026	1.6D DV6 HDi / 1.5D DV5 BlueHDi
DFSK	Glory 580	2018	1.5T SFG15T
DFSK	Glory 580	2019	1.5T SFG15T
DFSK	Glory 580	2020	1.5T SFG15T
DFSK	Glory 580	2021	1.5T SFG15T
DFSK	Glory 580	2022	1.5T SFG15T
DFSK	Glory 580	2023	1.5T SFG15T
DFSK	Glory 580	2024	1.5T SFG15T
DFSK	Glory 580	2025	1.5T SFG15T
DFSK	Glory 580	2026	1.5T SFG15T
DFM	AX4 Luxury	2019	1.6L PSA/DF1
Dodge	Durango	2014	3.6L Pentastar V6 / 5.7L HEMI V8
Dodge	Durango	2015	3.6L Pentastar V6 / 5.7L HEMI V8
Dodge	Durango	2016	3.6L Pentastar V6 / 5.7L HEMI V8
Dodge	Durango	2017	3.6L Pentastar V6 / 5.7L HEMI V8
Dodge	Durango	2018	3.6L Pentastar V6 / 5.7L HEMI V8
Dodge	Durango	2019	3.6L Pentastar V6 / 5.7L HEMI V8
Dodge	Durango	2020	3.6L Pentastar V6 / 5.7L HEMI V8
Dodge	Durango	2021	3.6L Pentastar V6 / 5.7L HEMI V8
Dodge	Durango	2022	3.6L Pentastar V6 / 5.7L HEMI V8
Dodge	Durango	2023	3.6L Pentastar V6 / 5.7L HEMI V8
Dodge	Durango	2024	3.6L Pentastar V6 / 5.7L HEMI V8
Dodge	Durango	2025	3.6L Pentastar V6 / 5.7L HEMI V8
Dodge	Durango	2026	3.6L Pentastar V6 / 5.7L HEMI V8
Dodge	Journey	2014	2.4L Tigershark / 3.6L Pentastar V6
Dodge	Journey	2015	2.4L Tigershark / 3.6L Pentastar V6
Dodge	Journey	2016	2.4L Tigershark / 3.6L Pentastar V6
Dodge	Journey	2017	2.4L Tigershark / 3.6L Pentastar V6
Dodge	Journey	2018	2.4L Tigershark / 3.6L Pentastar V6
Dodge	Journey	2019	2.4L Tigershark / 3.6L Pentastar V6
Dodge	Journey	2020	2.4L Tigershark / 3.6L Pentastar V6
Dodge	Journey	2021	2.4L Tigershark / 3.6L Pentastar V6
Dodge	Journey	2022	2.4L Tigershark / 3.6L Pentastar V6
Dongfeng	Forthing T5L	2021	1.5T TD15M
Dongfeng	Forthing T5L	2022	1.5T TD15M
Dongfeng	Forthing T5L	2023	1.5T TD15M
Dongfeng	Forthing T5L	2024	1.5T TD15M
Dongfeng	Forthing T5L	2025	1.5T TD15M
Dongfeng	Forthing T5L	2026	1.5T TD15M
Fiat	500	2014	1.2L Fire / 0.9T TwinAir
Fiat	500	2015	1.2L Fire / 0.9T TwinAir
Fiat	500	2016	1.2L Fire / 0.9T TwinAir
Fiat	500	2017	1.2L Fire / 0.9T TwinAir
Fiat	500	2018	1.2L Fire / 0.9T TwinAir
Fiat	500	2019	1.2L Fire / 0.9T TwinAir
Fiat	500	2020	1.2L Fire / 0.9T TwinAir
Fiat	500	2021	1.2L Fire / 0.9T TwinAir
Fiat	500	2022	1.2L Fire / 0.9T TwinAir
Fiat	500	2023	1.2L Fire / 0.9T TwinAir
Fiat	Fiorino	2010	1.4L Fire
Fiat	Fiorino	2011	1.4L Fire
Fiat	Fiorino	2012	1.4L Fire
Fiat	Fiorino	2013	1.4L Fire
Fiat	Fiorino	2014	1.4L Fire
Fiat	Fiorino	2015	1.4L Fire
Fiat	Fiorino	2016	1.4L Fire
Fiat	Fiorino	2017	1.4L Fire
Fiat	Fiorino	2018	1.4L Fire
Fiat	Fiorino	2019	1.4L Fire
Fiat	Fiorino	2020	1.4L Fire
Fiat	Fiorino	2021	1.4L Fire
Fiat	Fiorino	2022	1.4L Fire
Fiat	Fiorino	2023	1.4L Fire
Fiat	Fiorino	2024	1.4L Fire
Fiat	Fiorino	2025	1.4L Fire
Fiat	Fiorino	2026	1.4L Fire
Fiat	Pulse	2022	1.0T Firefly / 1.3L Firefly
Fiat	Pulse	2023	1.0T Firefly / 1.3L Firefly
Fiat	Pulse	2024	1.0T Firefly / 1.3L Firefly
Fiat	Pulse	2025	1.0T Firefly / 1.3L Firefly
Fiat	Pulse	2026	1.0T Firefly / 1.3L Firefly
Fiat	Uno	2012	1.4L Fire EVO
Fiat	Uno	2013	1.4L Fire EVO
Fiat	Uno	2014	1.4L Fire EVO
Fiat	Uno	2015	1.4L Fire EVO
Fiat	Uno	2016	1.4L Fire EVO
Fiat	Uno	2017	1.4L Fire EVO
Fiat	Uno	2018	1.4L Fire EVO
Fiat	Uno	2019	1.4L Fire EVO
Fiat	Uno	2020	1.4L Fire EVO
Fiat	Uno	2021	1.4L Fire EVO
GAC	GS4	2019	1.5T 4A15J2
GAC	GS4	2020	1.5T 4A15J2
GAC	GS4	2021	1.5T 4A15J2
GAC	GS4	2022	1.5T 4A15J2
GAC	GS4	2023	1.5T 4A15J2
GAC	GS4	2024	1.5T 4A15J2
GAC	GS4	2025	1.5T 4A15J2
GAC	GS4	2026	1.5T 4A15J2
Hyundai	Ioniq	2017	1.6L Kappa GDi Hybrid
Hyundai	Ioniq	2018	1.6L Kappa GDi Hybrid
Hyundai	Ioniq	2019	1.6L Kappa GDi Hybrid
Hyundai	Ioniq	2020	1.6L Kappa GDi Hybrid
Hyundai	Ioniq	2021	1.6L Kappa GDi Hybrid
Hyundai	Ioniq	2022	1.6L Kappa GDi Hybrid
Hyundai	Veloster	2012	1.6T Gamma / 2.0L Nu
Hyundai	Veloster	2013	1.6T Gamma / 2.0L Nu
Hyundai	Veloster	2014	1.6T Gamma / 2.0L Nu
Hyundai	Veloster	2015	1.6T Gamma / 2.0L Nu
Hyundai	Veloster	2016	1.6T Gamma / 2.0L Nu
Hyundai	Veloster	2017	1.6T Gamma / 2.0L Nu
Hyundai	Veloster	2018	1.6T Gamma / 2.0L Nu
Hyundai	Veloster	2019	1.6T Gamma / 2.0L Nu
Hyundai	Veloster	2020	1.6T Gamma / 2.0L Nu
Hyundai	Veloster	2021	1.6T Gamma / 2.0L Nu
Hyundai	Veloster	2022	1.6T Gamma / 2.0L Nu
Hyundai	Verna/Accent	2011	1.4L G4FA / 1.6L G4FC
Hyundai	Verna/Accent	2012	1.4L G4FA / 1.6L G4FC
Hyundai	Verna/Accent	2013	1.4L G4FA / 1.6L G4FC
Hyundai	Verna/Accent	2014	1.4L G4FA / 1.6L G4FC
Hyundai	Verna/Accent	2015	1.4L G4FA / 1.6L G4FC
Hyundai	Verna/Accent	2016	1.4L G4FA / 1.6L G4FC
Hyundai	Verna/Accent	2017	1.4L G4FA / 1.6L G4FC
Hyundai	Verna/Accent	2018	1.4L G4FA / 1.6L G4FC
Hyundai	Verna/Accent	2019	1.4L G4FA / 1.6L G4FC
Hyundai	Verna/Accent	2020	1.4L G4FA / 1.6L G4FC
Hyundai	Verna/Accent	2021	1.4L G4FA / 1.6L G4FC
Hyundai	Verna/Accent	2022	1.4L G4FA / 1.6L G4FC
Hyundai	Verna/Accent	2023	1.4L G4FA / 1.6L G4FC
JAC	S3	2017	1.6L VVT
JAC	S3	2018	1.6L VVT
JAC	S3	2019	1.6L VVT
JAC	S3	2020	1.6L VVT
JAC	S3	2021	1.6L VVT
JAC	S3	2022	1.6L VVT
JAC	S3	2023	1.6L VVT
JAC	S3	2024	1.6L VVT
JAC	S3	2025	1.6L VVT
JAC	S3	2026	1.6L VVT
JAC	JS4	2021	1.5T
JAC	JS4	2022	1.5T
JAC	JS4	2023	1.5T
JAC	JS4	2024	1.5T
JAC	JS4	2025	1.5T
JAC	JS4	2026	1.5T
JAC	T8	2019	2.0D HFC4DE1-1D
JAC	T8	2020	2.0D HFC4DE1-1D
JAC	T8	2021	2.0D HFC4DE1-1D
JAC	T8	2022	2.0D HFC4DE1-1D
JAC	T8	2023	2.0D HFC4DE1-1D
JAC	T8	2024	2.0D HFC4DE1-1D
JAC	T8	2025	2.0D HFC4DE1-1D
JAC	T8	2026	2.0D HFC4DE1-1D
Jeep	Cherokee	2014	2.4L Tigershark / 3.2L Pentastar V6
Jeep	Cherokee	2015	2.4L Tigershark / 3.2L Pentastar V6
Jeep	Cherokee	2016	2.4L Tigershark / 3.2L Pentastar V6
Jeep	Cherokee	2017	2.4L Tigershark / 3.2L Pentastar V6
Jeep	Cherokee	2018	2.4L Tigershark / 3.2L Pentastar V6
Jeep	Cherokee	2019	2.4L Tigershark / 3.2L Pentastar V6
Jeep	Cherokee	2020	2.4L Tigershark / 3.2L Pentastar V6
Jeep	Cherokee	2021	2.4L Tigershark / 3.2L Pentastar V6
Jeep	Cherokee	2022	2.4L Tigershark / 3.2L Pentastar V6
Jeep	Cherokee	2023	2.4L Tigershark / 3.2L Pentastar V6
Jeep	Gladiator	2020	3.6L Pentastar V6
Jeep	Gladiator	2021	3.6L Pentastar V6
Jeep	Gladiator	2022	3.6L Pentastar V6
Jeep	Gladiator	2023	3.6L Pentastar V6
Jeep	Gladiator	2024	3.6L Pentastar V6
Jeep	Gladiator	2025	3.6L Pentastar V6
Jeep	Gladiator	2026	3.6L Pentastar V6
Jetour	Dashing	2022	1.5T/1.6T
Jetour	Dashing	2023	1.5T/1.6T
Jetour	Dashing	2024	1.5T/1.6T
Jetour	Dashing	2025	1.5T/1.6T
Jetour	Dashing	2026	1.5T/1.6T
JMC	Vigus Pro	2021	2.0D JX4D20
JMC	Vigus Pro	2022	2.0D JX4D20
JMC	Vigus Pro	2023	2.0D JX4D20
JMC	Vigus Pro	2024	2.0D JX4D20
JMC	Vigus Pro	2025	2.0D JX4D20
JMC	Vigus Pro	2026	2.0D JX4D20
Kia	Optima/K5	2016	2.0L Nu / 1.6T Smartstream
Kia	Optima/K5	2017	2.0L Nu / 1.6T Smartstream
Kia	Optima/K5	2018	2.0L Nu / 1.6T Smartstream
Kia	Optima/K5	2019	2.0L Nu / 1.6T Smartstream
Kia	Optima/K5	2020	2.0L Nu / 1.6T Smartstream
Kia	Optima/K5	2021	2.0L Nu / 1.6T Smartstream
Kia	Optima/K5	2022	2.0L Nu / 1.6T Smartstream
Kia	Optima/K5	2023	2.0L Nu / 1.6T Smartstream
Kia	Optima/K5	2024	2.0L Nu / 1.6T Smartstream
Kia	Optima/K5	2025	2.0L Nu / 1.6T Smartstream
Kia	Optima/K5	2026	2.0L Nu / 1.6T Smartstream
Kia	Sonet	2021	1.5L G4FL
Kia	Sonet	2022	1.5L G4FL
Kia	Sonet	2023	1.5L G4FL
Kia	Sonet	2024	1.5L G4FL
Kia	Sonet	2025	1.5L G4FL
Kia	Sonet	2026	1.5L G4FL
Lexus	NX	2022	2.5L A25A / Hybrid
Lexus	NX	2023	2.5L A25A / Hybrid
Lexus	NX	2024	2.5L A25A / Hybrid
Lexus	NX	2025	2.5L A25A / Hybrid
Lexus	NX	2026	2.5L A25A / Hybrid
Maxus	Deliver 9	2021	2.0D VM
Maxus	Deliver 9	2022	2.0D VM
Maxus	Deliver 9	2023	2.0D VM
Maxus	Deliver 9	2024	2.0D VM
Maxus	Deliver 9	2025	2.0D VM
Maxus	Deliver 9	2026	2.0D VM
Maxus	G10	2018	2.0T SAIC
Maxus	G10	2019	2.0T SAIC
Maxus	G10	2020	2.0T SAIC
Maxus	G10	2021	2.0T SAIC
Maxus	G10	2022	2.0T SAIC
Maxus	G10	2023	2.0T SAIC
Maxus	G10	2024	2.0T SAIC
Maxus	G10	2025	2.0T SAIC
Maxus	G10	2026	2.0T SAIC
Maxus	T60	2017	2.8D VM R428 / 2.0D GW4D20T
Maxus	T60	2018	2.8D VM R428 / 2.0D GW4D20T
Maxus	T60	2019	2.8D VM R428 / 2.0D GW4D20T
Maxus	T60	2020	2.8D VM R428 / 2.0D GW4D20T
Maxus	T60	2021	2.8D VM R428 / 2.0D GW4D20T
Maxus	T60	2022	2.8D VM R428 / 2.0D GW4D20T
Maxus	T60	2023	2.8D VM R428 / 2.0D GW4D20T
Maxus	T60	2024	2.8D VM R428 / 2.0D GW4D20T
Maxus	T60	2025	2.8D VM R428 / 2.0D GW4D20T
Maxus	T60	2026	2.8D VM R428 / 2.0D GW4D20T
Mercedes	Clase E	2016	2.0T M264/M254
Mercedes	Clase E	2017	2.0T M264/M254
Mercedes	Clase E	2018	2.0T M264/M254
Mercedes	Clase E	2019	2.0T M264/M254
Mercedes	Clase E	2020	2.0T M264/M254
Mercedes	Clase E	2021	2.0T M264/M254
Mercedes	Clase E	2022	2.0T M264/M254
Mercedes	Clase E	2023	2.0T M264/M254
Mercedes	Clase E	2024	2.0T M264/M254
Mercedes	Clase E	2025	2.0T M264/M254
Mercedes	Clase E	2026	2.0T M264/M254
Mercedes	GLA	2020	1.3T M282 / 2.0T M260
Mercedes	GLA	2021	1.3T M282 / 2.0T M260
Mercedes	GLA	2022	1.3T M282 / 2.0T M260
Mercedes	GLA	2023	1.3T M282 / 2.0T M260
Mercedes	GLA	2024	1.3T M282 / 2.0T M260
Mercedes	GLA	2025	1.3T M282 / 2.0T M260
Mercedes	GLA	2026	1.3T M282 / 2.0T M260
Mercedes	GLC	2016	2.0T M254
Mercedes	GLC	2017	2.0T M254
Mercedes	GLC	2018	2.0T M254
Mercedes	GLC	2019	2.0T M254
Mercedes	GLC	2020	2.0T M254
Mercedes	GLC	2021	2.0T M254
Mercedes	GLC	2022	2.0T M254
Mercedes	GLC	2023	2.0T M254
Mercedes	GLC	2024	2.0T M254
Mercedes	GLC	2025	2.0T M254
Mercedes	GLC	2026	2.0T M254
MG	MG 3	2012	1.5L 15S4U
MG	MG 3	2013	1.5L 15S4U
MG	MG 3	2014	1.5L 15S4U
MG	MG 3	2015	1.5L 15S4U
MG	MG 3	2016	1.5L 15S4U
MG	MG 3	2017	1.5L 15S4U
MG	MG 3	2018	1.5L 15S4U
MG	MG 3	2019	1.5L 15S4U
MG	MG 3	2020	1.5L 15S4U
MG	MG 3	2021	1.5L 15S4U
MG	MG 3	2022	1.5L 15S4U
MG	MG 3	2023	1.5L 15S4U
MG	MG 3	2024	1.5L 15S4U
MG	MG RX5	2018	1.5T 15E4E / 2.0T 20L4E
MG	MG RX5	2019	1.5T 15E4E / 2.0T 20L4E
MG	MG RX5	2020	1.5T 15E4E / 2.0T 20L4E
MG	MG RX5	2021	1.5T 15E4E / 2.0T 20L4E
MG	MG RX5	2022	1.5T 15E4E / 2.0T 20L4E
MG	MG RX5	2023	1.5T 15E4E / 2.0T 20L4E
MG	MG RX5	2024	1.5T 15E4E / 2.0T 20L4E
MG	MG RX5	2025	1.5T 15E4E / 2.0T 20L4E
MG	MG RX5	2026	1.5T 15E4E / 2.0T 20L4E
Mini	Cooper	2014	1.5T B38 / 2.0T B48
Mini	Cooper	2015	1.5T B38 / 2.0T B48
Mini	Cooper	2016	1.5T B38 / 2.0T B48
Mini	Cooper	2017	1.5T B38 / 2.0T B48
Mini	Cooper	2018	1.5T B38 / 2.0T B48
Mini	Cooper	2019	1.5T B38 / 2.0T B48
Mini	Cooper	2020	1.5T B38 / 2.0T B48
Mini	Cooper	2021	1.5T B38 / 2.0T B48
Mini	Cooper	2022	1.5T B38 / 2.0T B48
Mini	Cooper	2023	1.5T B38 / 2.0T B48
Mini	Cooper	2024	1.5T B38 / 2.0T B48
Mini	Cooper	2025	1.5T B38 / 2.0T B48
Mini	Cooper	2026	1.5T B38 / 2.0T B48
Mitsubishi	Lancer	2010	1.6L 4A92 / 2.0L 4B11
Mitsubishi	Lancer	2011	1.6L 4A92 / 2.0L 4B11
Mitsubishi	Lancer	2012	1.6L 4A92 / 2.0L 4B11
Mitsubishi	Lancer	2013	1.6L 4A92 / 2.0L 4B11
Mitsubishi	Lancer	2014	1.6L 4A92 / 2.0L 4B11
Mitsubishi	Lancer	2015	1.6L 4A92 / 2.0L 4B11
Mitsubishi	Lancer	2016	1.6L 4A92 / 2.0L 4B11
Mitsubishi	Lancer	2017	1.6L 4A92 / 2.0L 4B11
Mitsubishi	Lancer	2018	1.6L 4A92 / 2.0L 4B11
Mitsubishi	L300	2010	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2011	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2012	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2013	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2014	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2015	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2016	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2017	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2018	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2019	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2020	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2021	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2022	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2023	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2024	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2025	2.4L 4G64 / 2.5D 4D56
Mitsubishi	L300	2026	2.4L 4G64 / 2.5D 4D56
Mazda	Mazda 6	2010	2.0L PE-VPS / 2.5L PY-VPS Skyactiv-G
Mazda	Mazda 6	2011	2.0L PE-VPS / 2.5L PY-VPS Skyactiv-G
Mazda	Mazda 6	2012	2.0L PE-VPS / 2.5L PY-VPS Skyactiv-G
Mazda	Mazda 6	2013	2.0L PE-VPS / 2.5L PY-VPS Skyactiv-G
Mazda	Mazda 6	2014	2.0L PE-VPS / 2.5L PY-VPS Skyactiv-G
Mazda	Mazda 6	2015	2.0L PE-VPS / 2.5L PY-VPS Skyactiv-G
Mazda	Mazda 6	2016	2.0L PE-VPS / 2.5L PY-VPS Skyactiv-G
Mazda	Mazda 6	2017	2.0L PE-VPS / 2.5L PY-VPS Skyactiv-G
Mazda	Mazda 6	2018	2.0L PE-VPS / 2.5L PY-VPS Skyactiv-G
Mazda	Mazda 6	2019	2.0L PE-VPS / 2.5L PY-VPS Skyactiv-G
Mazda	Mazda 6	2020	2.0L PE-VPS / 2.5L PY-VPS Skyactiv-G
Mazda	Mazda 6	2021	2.0L PE-VPS / 2.5L PY-VPS Skyactiv-G
Mazda	Mazda 6	2022	2.0L PE-VPS / 2.5L PY-VPS Skyactiv-G
Mazda	Mazda 6	2023	2.0L PE-VPS / 2.5L PY-VPS Skyactiv-G
Mazda	Mazda 6	2024	2.0L PE-VPS / 2.5L PY-VPS Skyactiv-G
Opel	Corsa	2020	1.2T PureTech
Opel	Corsa	2021	1.2T PureTech
Opel	Corsa	2022	1.2T PureTech
Opel	Corsa	2023	1.2T PureTech
Opel	Corsa	2024	1.2T PureTech
Opel	Corsa	2025	1.2T PureTech
Opel	Corsa	2026	1.2T PureTech
Peugeot	206	2000	1.4L TU3 / 1.6L TU5
Peugeot	206	2001	1.4L TU3 / 1.6L TU5
Peugeot	206	2002	1.4L TU3 / 1.6L TU5
Peugeot	206	2003	1.4L TU3 / 1.6L TU5
Peugeot	206	2004	1.4L TU3 / 1.6L TU5
Peugeot	206	2005	1.4L TU3 / 1.6L TU5
Peugeot	206	2006	1.4L TU3 / 1.6L TU5
Peugeot	206	2007	1.4L TU3 / 1.6L TU5
Peugeot	206	2008	1.4L TU3 / 1.6L TU5
Peugeot	206	2009	1.4L TU3 / 1.6L TU5
Peugeot	206	2010	1.4L TU3 / 1.6L TU5
Peugeot	207	2009	1.4L ET3 / 1.6L EP6
Peugeot	207	2010	1.4L ET3 / 1.6L EP6
Peugeot	207	2011	1.4L ET3 / 1.6L EP6
Peugeot	207	2012	1.4L ET3 / 1.6L EP6
Peugeot	207	2013	1.4L ET3 / 1.6L EP6
Peugeot	207	2014	1.4L ET3 / 1.6L EP6
Peugeot	5008	2017	1.6T PureTech / 2.0D BlueHDi
Peugeot	5008	2018	1.6T PureTech / 2.0D BlueHDi
Peugeot	5008	2019	1.6T PureTech / 2.0D BlueHDi
Peugeot	5008	2020	1.6T PureTech / 2.0D BlueHDi
Peugeot	5008	2021	1.6T PureTech / 2.0D BlueHDi
Peugeot	5008	2022	1.6T PureTech / 2.0D BlueHDi
Peugeot	5008	2023	1.6T PureTech / 2.0D BlueHDi
Peugeot	5008	2024	1.6T PureTech / 2.0D BlueHDi
Peugeot	5008	2025	1.6T PureTech / 2.0D BlueHDi
Peugeot	5008	2026	1.6T PureTech / 2.0D BlueHDi
Peugeot	Rifter	2019	1.5D BlueHDi / 1.2T PureTech
Peugeot	Rifter	2020	1.5D BlueHDi / 1.2T PureTech
Peugeot	Rifter	2021	1.5D BlueHDi / 1.2T PureTech
Peugeot	Rifter	2022	1.5D BlueHDi / 1.2T PureTech
Peugeot	Rifter	2023	1.5D BlueHDi / 1.2T PureTech
Peugeot	Rifter	2024	1.5D BlueHDi / 1.2T PureTech
Peugeot	Rifter	2025	1.5D BlueHDi / 1.2T PureTech
Peugeot	Rifter	2026	1.5D BlueHDi / 1.2T PureTech
Porsche	Cayenne	2018	3.0T EA839 V6
Porsche	Cayenne	2019	3.0T EA839 V6
Porsche	Cayenne	2020	3.0T EA839 V6
Porsche	Cayenne	2021	3.0T EA839 V6
Porsche	Cayenne	2022	3.0T EA839 V6
Porsche	Cayenne	2023	3.0T EA839 V6
Porsche	Cayenne	2024	3.0T EA839 V6
Porsche	Cayenne	2025	3.0T EA839 V6
Porsche	Cayenne	2026	3.0T EA839 V6
Porsche	Macan	2014	2.0T EA888 / 3.0T
Porsche	Macan	2015	2.0T EA888 / 3.0T
Porsche	Macan	2016	2.0T EA888 / 3.0T
Porsche	Macan	2017	2.0T EA888 / 3.0T
Porsche	Macan	2018	2.0T EA888 / 3.0T
Porsche	Macan	2019	2.0T EA888 / 3.0T
Porsche	Macan	2020	2.0T EA888 / 3.0T
Porsche	Macan	2021	2.0T EA888 / 3.0T
Porsche	Macan	2022	2.0T EA888 / 3.0T
Porsche	Macan	2023	2.0T EA888 / 3.0T
Porsche	Macan	2024	2.0T EA888 / 3.0T
Porsche	Macan	2025	2.0T EA888 / 3.0T
Porsche	Macan	2026	2.0T EA888 / 3.0T
Ram	1000	2020	1.8L E.torQ / 2.4L Tigershark
Ram	1000	2021	1.8L E.torQ / 2.4L Tigershark
Ram	1000	2022	1.8L E.torQ / 2.4L Tigershark
Ram	1000	2023	1.8L E.torQ / 2.4L Tigershark
Ram	1000	2024	1.8L E.torQ / 2.4L Tigershark
