Marca	Modelo	Ano	Motor	VIN
JAC	S2	2020	1.5L VVT	LJ13CR997LK497093
JAC	S2	2021	1.5L VVT	LJ1XLHTF4MA037973
JAC	S2	2022	1.5L VVT	LJ1P72DRXNP267848
JAC	S2	2023	1.5L VVT	LJ183DTR2PJ829275
JAC	S2	2024	1.5L VVT	LJ1C5HW70RP662274
JAC	S2	2025	1.5L VVT	LJ14T4FJ3SD084001
JAC	S2	2026	1.5L VVT	LJ1KVD4Y6TL937516
JAC	S3	2017	1.6L VVT	LJ1AYRK21HK310122
JAC	S3	2018	1.6L VVT	LJ1756SY7JE528575
JAC	S3	2019	1.6L VVT	LJ193PR71KJ857962
JAC	S3	2020	1.6L VVT	LJ1KCVLF5LE098250
JAC	S3	2021	1.6L VVT	LJ19MU8Z0MW191147
JAC	S3	2022	1.6L VVT	LJ15A8EU1NF693853
JAC	S3	2023	1.6L VVT	LJ1J1EZL2PZ780984
JAC	S3	2024	1.6L VVT	LJ1X963K2RS821702
JAC	S3	2025	1.6L VVT	LJ14UMH39SC427251
JAC	S3	2026	1.6L VVT	LJ11XRWE7TW573840
JAC	T6	2018	2.0L/2.4L HFC4GA3	LJ1VCWL86JA974848
JAC	T6	2019	2.0L/2.4L HFC4GA3	LJ1A965UXKW314310
JAC	T6	2020	2.0L/2.4L HFC4GA3	LJ1GJ2YYXLB740287
JAC	T6	2021	2.0L/2.4L HFC4GA3	LJ11982F8MZ177256
JAC	T6	2022	2.0L/2.4L HFC4GA3	LJ17MF1X4NC575222
JAC	T6	2023	2.0L/2.4L HFC4GA3	LJ1R0NKH6PH769181
JAC	T6	2024	2.0L/2.4L HFC4GA3	LJ1J4NG99RN669826
JAC	T6	2025	2.0L/2.4L HFC4GA3	LJ124J8F1SD677156
JAC	T6	2026	2.0L/2.4L HFC4GA3	LJ1Z9R905TL450701
JAC	T8	2019	2.0D HFC4DE1-1D	LJ1CEGDT4KV483859
JAC	T8	2020	2.0D HFC4DE1-1D	LJ147A7H8LC542363
JAC	T8	2021	2.0D HFC4DE1-1D	LJ1JZZXS4MX586054
JAC	T8	2022	2.0D HFC4DE1-1D	LJ1D2Z0F9NL604118
JAC	T8	2023	2.0D HFC4DE1-1D	LJ1BP6NAXPX742119
JAC	T8	2024	2.0D HFC4DE1-1D	LJ1C2VRC8RJ153004
JAC	T8	2025	2.0D HFC4DE1-1D	LJ16FSGN0SU979211
JAC	T8	2026	2.0D HFC4DE1-1D	LJ124V7T7TP038102
JMC	Vigus Pro	2021	2.0D JX4D20	LJZB1LX23MM559905
JMC	Vigus Pro	2022	2.0D JX4D20	LJZ0BVPUXNS640446
JMC	Vigus Pro	2023	2.0D JX4D20	LJZ1Z7P13PZ730002
JMC	Vigus Pro	2024	2.0D JX4D20	LJZU4KN15RC223075
JMC	Vigus Pro	2025	2.0D JX4D20	LJZG6HC70SJ588542
JMC	Vigus Pro	2026	2.0D JX4D20	LJZZZDZM9TD316674
Jeep	Cherokee	2014	2.4L Tigershark / 3.2L Pentastar V6	1J8AEC732ED482387
Jeep	Cherokee	2015	2.4L Tigershark / 3.2L Pentastar V6	1J4WDN7J0FV232808
Jeep	Cherokee	2016	2.4L Tigershark / 3.2L Pentastar V6	1J8T0KK67GN347339
Jeep	Cherokee	2017	2.4L Tigershark / 3.2L Pentastar V6	1J8TKW6S4H8648157
Jeep	Cherokee	2018	2.4L Tigershark / 3.2L Pentastar V6	1J45UZPG3J9135420
Jeep	Cherokee	2019	2.4L Tigershark / 3.2L Pentastar V6	1J4L0L0Z2K7377852
Jeep	Cherokee	2020	2.4L Tigershark / 3.2L Pentastar V6	1J45NDNY4LF810546
Jeep	Cherokee	2021	2.4L Tigershark / 3.2L Pentastar V6	1J4456RW2MB103728
Jeep	Cherokee	2022	2.4L Tigershark / 3.2L Pentastar V6	1J463SDK8N8432332
Jeep	Cherokee	2023	2.4L Tigershark / 3.2L Pentastar V6	1J45XS5T7P5116495
Jeep	Compass	2012	2.4L Tigershark / 1.3T GSE-T	1J45E0W59C6887880
Jeep	Compass	2013	2.4L Tigershark / 1.3T GSE-T	1C49518FXDX472906
Jeep	Compass	2014	2.4L Tigershark / 1.3T GSE-T	1C4BAPF58EL419320
Jeep	Compass	2015	2.4L Tigershark / 1.3T GSE-T	1J84A7A85FH357155
Jeep	Compass	2016	2.4L Tigershark / 1.3T GSE-T	1J4PS1M30GF297470
Jeep	Compass	2017	2.4L Tigershark / 1.3T GSE-T	1J8Y55H37HD682498
Jeep	Compass	2018	2.4L Tigershark / 1.3T GSE-T	1J84E3FZ3J6543800
Jeep	Compass	2019	2.4L Tigershark / 1.3T GSE-T	1J4JH2SB3KK553444
Jeep	Compass	2020	2.4L Tigershark / 1.3T GSE-T	1C4HCB3G3LV044516
Jeep	Compass	2021	2.4L Tigershark / 1.3T GSE-T	1J4LB17JXMB478474
Jeep	Compass	2022	2.4L Tigershark / 1.3T GSE-T	1J4CLTKL8N6572834
Jeep	Compass	2023	2.4L Tigershark / 1.3T GSE-T	1J419KUB6PV299728
Jeep	Compass	2024	2.4L Tigershark / 1.3T GSE-T	1J88U3CK7R9917556
Jeep	Compass	2025	2.4L Tigershark / 1.3T GSE-T	1J8JY50DXSS634204
Jeep	Compass	2026	2.4L Tigershark / 1.3T GSE-T	1J85TSS51TR181877
Jeep	Gladiator	2020	3.6L Pentastar V6	1J46WWHC3LB650373
Jeep	Gladiator	2021	3.6L Pentastar V6	1J41Y5F51MG517277
Jeep	Gladiator	2022	3.6L Pentastar V6	1J83VEZJ6N4771031
Jeep	Gladiator	2023	3.6L Pentastar V6	1C48DB946PP244150
Jeep	Gladiator	2024	3.6L Pentastar V6	1C4AUCK21RA882621
Jeep	Gladiator	2025	3.6L Pentastar V6	1J4WTZWM2S4293406
Jeep	Gladiator	2026	3.6L Pentastar V6	1J4ZP6TL1TW566644
Jeep	Grand Cherokee	2011	3.6L Pentastar V6	1C4NTJ167BK993462
Jeep	Grand Cherokee	2012	3.6L Pentastar V6	1C4YM21B9CH844708
Jeep	Grand Cherokee	2013	3.6L Pentastar V6	1J4RGNW2XD1077624
Jeep	Grand Cherokee	2014	3.6L Pentastar V6	1C4CYU2R4EV978360
Jeep	Grand Cherokee	2015	3.6L Pentastar V6	1J4RZCGC8FW551713
Jeep	Grand Cherokee	2016	3.6L Pentastar V6	1C4PJKKCXGC776336
Jeep	Grand Cherokee	2017	3.6L Pentastar V6	1J8CPHS95HS072730
Jeep	Grand Cherokee	2018	3.6L Pentastar V6	1C4YJPEUXJL233226
Jeep	Grand Cherokee	2019	3.6L Pentastar V6	1J4K8KHY8K4206227
Jeep	Grand Cherokee	2020	3.6L Pentastar V6	1J4ZYLH36LL324910
Jeep	Grand Cherokee	2021	3.6L Pentastar V6	1J4CWDA55MB054900
Jeep	Grand Cherokee	2022	3.6L Pentastar V6	1J4B57HG5N6274992
Jeep	Grand Cherokee	2023	3.6L Pentastar V6	1J84TCU38PX924114
Jeep	Grand Cherokee	2024	3.6L Pentastar V6	1J44VPG2XRW958411
Jeep	Grand Cherokee	2025	3.6L Pentastar V6	1J45ZYBNXSD992835
Jeep	Grand Cherokee	2026	3.6L Pentastar V6	1J8D3A4H1TN419943
Jeep	Renegade	2015	1.3T Firefly / 1.8L E.torQ	1J4G7USR7F3652015
Jeep	Renegade	2016	1.3T Firefly / 1.8L E.torQ	1J4P82WD2G6270684
Jeep	Renegade	2017	1.3T Firefly / 1.8L E.torQ	1J89H60X5HW558539
Jeep	Renegade	2018	1.3T Firefly / 1.8L E.torQ	1J4K5K4M8J3298763
Jeep	Renegade	2019	1.3T Firefly / 1.8L E.torQ	1J4EAK6PXKV850401
Jeep	Renegade	2020	1.3T Firefly / 1.8L E.torQ	1J4JJRHGXLD837739
Jeep	Renegade	2021	1.3T Firefly / 1.8L E.torQ	1J4H60JL8MY878870
Jeep	Renegade	2022	1.3T Firefly / 1.8L E.torQ	1J4ML6XG1NX274590
Jeep	Renegade	2023	1.3T Firefly / 1.8L E.torQ	1C4Y93YB9PZ061207
Jeep	Renegade	2024	1.3T Firefly / 1.8L E.torQ	1J8HBDT19RX732780
Jeep	Renegade	2025	1.3T Firefly / 1.8L E.torQ	1J8FEW736SF360297
Jeep	Renegade	2026	1.3T Firefly / 1.8L E.torQ	1J8Z5LS17TX387263
Jeep	Wrangler	2014	3.6L Pentastar V6 / 2.0T Hurricane	1J4C40733EJ644430
Jeep	Wrangler	2015	3.6L Pentastar V6 / 2.0T Hurricane	1J4TA632XFY139910
Jeep	Wrangler	2016	3.6L Pentastar V6 / 2.0T Hurricane	1J43MMHE1G6742773
Jeep	Wrangler	2017	3.6L Pentastar V6 / 2.0T Hurricane	1J4HRYUV8HA418271
Jeep	Wrangler	2018	3.6L Pentastar V6 / 2.0T Hurricane	1J8VVAJX7JY596373
Jeep	Wrangler	2019	3.6L Pentastar V6 / 2.0T Hurricane	1J4KFGJJ6KP069075
Jeep	Wrangler	2020	3.6L Pentastar V6 / 2.0T Hurricane	1J4PA2W12L3892661
Jeep	Wrangler	2021	3.6L Pentastar V6 / 2.0T Hurricane	1J42LMDR4MZ447152
Jeep	Wrangler	2022	3.6L Pentastar V6 / 2.0T Hurricane	1C4K4W7C5NE516140
Jeep	Wrangler	2023	3.6L Pentastar V6 / 2.0T Hurricane	1J4E5C8S7P1276897
Jeep	Wrangler	2024	3.6L Pentastar V6 / 2.0T Hurricane	1J4NSWK36RG174860
Jeep	Wrangler	2025	3.6L Pentastar V6 / 2.0T Hurricane	1J8KHKGC0SZ210408
Jeep	Wrangler	2026	3.6L Pentastar V6 / 2.0T Hurricane	1J48NW266TY302935
Jetour	Dashing	2022	1.5T/1.6T	LVVBAT1NXNS931771
Jetour	Dashing	2023	1.5T/1.6T	LVVHDZKY3PR094174
Jetour	Dashing	2024	1.5T/1.6T	LVVM305B9RJ388331
Jetour	Dashing	2025	1.5T/1.6T	LVVTVWGG4SA299628
Jetour	Dashing	2026	1.5T/1.6T	LVVU3KG94TL165180
Jetour	X70	2020	1.5T SQRF4J16	LVVUX5XD6LU276639
Jetour	X70	2021	1.5T SQRF4J16	LVVZAM9SXMF246255
Jetour	X70	2022	1.5T SQRF4J16	LVV1TWM23ND218966
Jetour	X70	2023	1.5T SQRF4J16	LVVSRXAL6PB962257
Jetour	X70	2024	1.5T SQRF4J16	LVVH1W4G2RR547957
Jetour	X70	2025	1.5T SQRF4J16	LVVFZKMP3SD868126
Jetour	X70	2026	1.5T SQRF4J16	LVVU2J3F0TF473308
Kia	Carnival	2015	2.2D D4HB / 3.5L G6DB V6	5XX9LAJ75FN237733
Kia	Carnival	2016	2.2D D4HB / 3.5L G6DB V6	KNAK6L9Y4G6158699
Kia	Carnival	2017	2.2D D4HB / 3.5L G6DB V6	KNAZSSN66HX215991
Kia	Carnival	2018	2.2D D4HB / 3.5L G6DB V6	KNADL11K7J2561068
Kia	Carnival	2019	2.2D D4HB / 3.5L G6DB V6	5XXCNY3P1KE751613
Kia	Carnival	2020	2.2D D4HB / 3.5L G6DB V6	KNADDZ7ZXLD355122
Kia	Carnival	2021	2.2D D4HB / 3.5L G6DB V6	5XX64BSE4M8991060
Kia	Carnival	2022	2.2D D4HB / 3.5L G6DB V6	KNAXD7UV4N0694908
Kia	Carnival	2023	2.2D D4HB / 3.5L G6DB V6	KNAAACDY4PG403318
Kia	Carnival	2024	2.2D D4HB / 3.5L G6DB V6	KNAPGLZU2RW361836
Kia	Carnival	2025	2.2D D4HB / 3.5L G6DB V6	KNAZWS891SR621828
Kia	Carnival	2026	2.2D D4HB / 3.5L G6DB V6	5XX9DN6Y3TS557412
Kia	Cerato	2011	1.6L G4FG / 2.0L G4NA	5XXD8LNW7BY663747
Kia	Cerato	2012	1.6L G4FG / 2.0L G4NA	KNAZLN626CW572709
Kia	Cerato	2013	1.6L G4FG / 2.0L G4NA	KNA6DPDA3DN351842
Kia	Cerato	2014	1.6L G4FG / 2.0L G4NA	KNAR20WT7E1037192
Kia	Cerato	2015	1.6L G4FG / 2.0L G4NA	5XX54H805FY703365
Kia	Cerato	2016	1.6L G4FG / 2.0L G4NA	5XXSN2HC4G0017521
Kia	Cerato	2017	1.6L G4FG / 2.0L G4NA	KNAY54Z24HW995209
Kia	Cerato	2018	1.6L G4FG / 2.0L G4NA	5XXRJCY07JY850566
Kia	Cerato	2019	1.6L G4FG / 2.0L G4NA	KNADGXBB4KP754515
Kia	Cerato	2020	1.6L G4FG / 2.0L G4NA	KNAPEWGY6LA951474
Kia	Cerato	2021	1.6L G4FG / 2.0L G4NA	KNA72K656MC990290
Kia	Cerato	2022	1.6L G4FG / 2.0L G4NA	5XXX8N872NF031459
Kia	Cerato	2023	1.6L G4FG / 2.0L G4NA	KNAK248X2PH070572
Kia	Cerato	2024	1.6L G4FG / 2.0L G4NA	KNAS77RY8RH335489
Kia	Frontier	2014	2.5D D4BH / 2.7L J2	5XXCYJPZ0EM354155
Kia	Frontier	2015	2.5D D4BH / 2.7L J2	KNAG76TS1FM208302
Kia	Frontier	2016	2.5D D4BH / 2.7L J2	5XXZ7WV62G2151916
Kia	Frontier	2017	2.5D D4BH / 2.7L J2	5XXNAY3M1HA934231
Kia	Frontier	2018	2.5D D4BH / 2.7L J2	5XXK4Y81XJZ630461
Kia	Frontier	2019	2.5D D4BH / 2.7L J2	5XXJ37BS8KX641823
Kia	Frontier	2020	2.5D D4BH / 2.7L J2	KNAZ0WS14LR475812
Kia	Frontier	2021	2.5D D4BH / 2.7L J2	5XX6ZH3U6MX958223
Kia	Frontier	2022	2.5D D4BH / 2.7L J2	KNADJSHC9NZ719711
Kia	Frontier	2023	2.5D D4BH / 2.7L J2	KNA0X8SH7PW775123
Kia	Frontier	2024	2.5D D4BH / 2.7L J2	KNAMM7UW3RK051987
Kia	Frontier	2025	2.5D D4BH / 2.7L J2	KNAFPMB77SA542388
Kia	Frontier	2026	2.5D D4BH / 2.7L J2	5XXG55GT6T2625175
Kia	Morning	2014	1.0L/1.2L Kappa G3LA/G4LA	5XXWNSAP5EK606058
Kia	Morning	2015	1.0L/1.2L Kappa G3LA/G4LA	5XX9HCNK2F4579710
Kia	Morning	2016	1.0L/1.2L Kappa G3LA/G4LA	KNA2D8TK6GV607944
Kia	Morning	2017	1.0L/1.2L Kappa G3LA/G4LA	5XXE78633H9215209
Kia	Morning	2018	1.0L/1.2L Kappa G3LA/G4LA	KNA99J598JL393673
Kia	Morning	2019	1.0L/1.2L Kappa G3LA/G4LA	5XXWP0YK0KV016093
Kia	Morning	2020	1.0L/1.2L Kappa G3LA/G4LA	KNA502LL2LG651355
Kia	Morning	2021	1.0L/1.2L Kappa G3LA/G4LA	KNATVJZT9MA032220
Kia	Morning	2022	1.0L/1.2L Kappa G3LA/G4LA	5XXXUG2Z3NY275160
Kia	Morning	2023	1.0L/1.2L Kappa G3LA/G4LA	5XXU56UXXP5445945
Kia	Morning	2024	1.0L/1.2L Kappa G3LA/G4LA	5XXTTWHM8RM985093
Kia	Morning	2025	1.0L/1.2L Kappa G3LA/G4LA	5XX24R4L1SS701585
Kia	Morning	2026	1.0L/1.2L Kappa G3LA/G4LA	KNA6KYPX7T1082262
Kia	Niro	2017	1.6L Kappa GDi Hybrid	5XXWTMV74HA089499
Kia	Niro	2018	1.6L Kappa GDi Hybrid	KNA6BU678JJ976519
Kia	Niro	2019	1.6L Kappa GDi Hybrid	5XXB1T2N9KW636021
Kia	Niro	2020	1.6L Kappa GDi Hybrid	KNA97HT82LG811018
Kia	Niro	2021	1.6L Kappa GDi Hybrid	5XXRG7CFXM1970845
Kia	Niro	2022	1.6L Kappa GDi Hybrid	5XX9AJP09NF925078
Kia	Niro	2023	1.6L Kappa GDi Hybrid	KNAVWC1K4PS405716
Kia	Niro	2024	1.6L Kappa GDi Hybrid	5XX9P3KY3RA694348
Kia	Niro	2025	1.6L Kappa GDi Hybrid	KNAHMGG19SK098948
Kia	Niro	2026	1.6L Kappa GDi Hybrid	5XXDWGLY7TA794284
Kia	Optima/K5	2016	2.0L Nu / 1.6T Smartstream	KNANCJ2H1GD906003
Kia	Optima/K5	2017	2.0L Nu / 1.6T Smartstream	KNAEJ50J6HZ863446
Kia	Optima/K5	2018	2.0L Nu / 1.6T Smartstream	KNDCEW1H6JH788839
Kia	Optima/K5	2019	2.0L Nu / 1.6T Smartstream	KNARL4UY5KU486240
Kia	Optima/K5	2020	2.0L Nu / 1.6T Smartstream	5XXG78H89LK570520
Kia	Optima/K5	2021	2.0L Nu / 1.6T Smartstream	KNAC9JA28MT320676
Kia	Optima/K5	2022	2.0L Nu / 1.6T Smartstream	KNAW7TWS9NU750977
Kia	Optima/K5	2023	2.0L Nu / 1.6T Smartstream	KNA0F4UH3PN470426
Kia	Optima/K5	2024	2.0L Nu / 1.6T Smartstream	5XXMVVYG1RE395346
Kia	Optima/K5	2025	2.0L Nu / 1.6T Smartstream	KNA98YF90SV139732
Kia	Optima/K5	2026	2.0L Nu / 1.6T Smartstream	KNA4Y9SS5TU344608
Kia	Rio	2014	1.4L G4LC	5XXW5DZP4EC867501
Kia	Rio	2015	1.4L G4LC	5XXGE0GR9FK722138
Kia	Rio	2016	1.4L G4LC	KNA5SZDM9G1418110
Kia	Rio	2017	1.4L G4LC	5XXJ8RJ94H3808822
Kia	Rio	2018	1.4L G4LC	KNAGZ2YK2JN233255
Kia	Rio	2019	1.4L G4LC	5XXR0Y7G4KH619740
Kia	Rio	2020	1.4L G4LC	KNAF7TW71LK218126
Kia	Rio	2021	1.4L G4LC	KNAD7X6X6M6301916
Kia	Rio	2022	1.4L G4LC	KNAVX4MG0N4784600
Kia	Rio	2023	1.4L G4LC	KNA1265VXPD034999
Kia	Rio	2024	1.4L G4LC	KNAYF7G9XRD748577
Kia	Seltos	2020	1.6T Gamma / 2.0L Nu	KNAVYGY37LX954646
Kia	Seltos	2021	1.6T Gamma / 2.0L Nu	KNAX96EFXML428549
Kia	Seltos	2022	1.6T Gamma / 2.0L Nu	KNA9FRE65NK102524
Kia	Seltos	2023	1.6T Gamma / 2.0L Nu	5XX271BDXP0444126
Kia	Seltos	2024	1.6T Gamma / 2.0L Nu	KNAK9MSP1R1036624
Kia	Seltos	2025	1.6T Gamma / 2.0L Nu	KNAB91CF4SH338930
Kia	Seltos	2026	1.6T Gamma / 2.0L Nu	KNAH8JJU3TZ912587
Kia	Sephia	1990	1.5L / 1.6L / 1.8L	5XXXAUTF0LR774808
Kia	Sephia	1991	1.5L / 1.6L / 1.8L	KNAJR2TU8MU352551
Kia	Sephia	1992	1.5L / 1.6L / 1.8L	KNARRAE03NV092899
Kia	Sephia	1993	1.5L / 1.6L / 1.8L	5XXJH5TN8P6316164
Kia	Sephia	1994	1.5L / 1.6L / 1.8L	5XXZUHBUXRD681212
Kia	Sephia	1995	1.5L / 1.6L / 1.8L	5XX4UP774SM134000
Kia	Sephia	1996	1.5L / 1.6L / 1.8L	5XXYHPH41T3092869
Kia	Sephia	1997	1.5L / 1.6L / 1.8L	KNAAWBPJ6VU194804
Kia	Sephia	1998	1.5L / 1.6L / 1.8L	5XX8MEXH4W3929591
Kia	Sephia	1999	1.5L / 1.6L / 1.8L	5XXJ1X9T1XB366157
Kia	Sephia	2000	1.5L / 1.6L / 1.8L	KNA0ACG66YK354191
Kia	Sephia	2001	1.5L / 1.6L / 1.8L	KNAHXYEGX1D870901
Kia	Soluto	2019	1.4L G4LC	5XXXZKZJ7KC595093
Kia	Soluto	2020	1.4L G4LC	KNACVW107LX954978
Kia	Soluto	2021	1.4L G4LC	5XX793F27MK652548
Kia	Soluto	2022	1.4L G4LC	KNATYLRH6NJ955285
Kia	Soluto	2023	1.4L G4LC	5XXA91CXXP6718999
Kia	Soluto	2024	1.4L G4LC	5XX1728B9RV547549
Kia	Soluto	2025	1.4L G4LC	KNA6X8J7XSW230013
Kia	Soluto	2026	1.4L G4LC	KNADGWCC5TD242945
Kia	Sonet	2021	1.5L G4FL	5XXGUZ4WXMW189045
Kia	Sonet	2022	1.5L G4FL	KNAUC2BB0NH835590
Kia	Sonet	2023	1.5L G4FL	5XXLVHXY2PF281368
Kia	Sonet	2024	1.5L G4FL	5XX02DYM0RR986493
Kia	Sonet	2025	1.5L G4FL	KNAEPSZZXSM065249
Kia	Sonet	2026	1.5L G4FL	KNAA6ZND2TD914294
Kia	Sorento	2010	2.4L G4KE / 2.2D D4HB	KNA8PABR6AE975359
Kia	Sorento	2011	2.4L G4KE / 2.2D D4HB	KNDKMP477B9401072
Kia	Sorento	2012	2.4L G4KE / 2.2D D4HB	KNAWTVYUXCL507493
Kia	Sorento	2013	2.4L G4KE / 2.2D D4HB	KNA3GMJU5DD568869
Kia	Sorento	2014	2.4L G4KE / 2.2D D4HB	5XXGYRX08EH139861
Kia	Sorento	2015	2.4L G4KE / 2.2D D4HB	KNAP69WD0FB105692
Kia	Sorento	2016	2.4L G4KE / 2.2D D4HB	5XX70ZAZ2GM190202
Kia	Sorento	2017	2.4L G4KE / 2.2D D4HB	KNAD801P4H3784714
Kia	Sorento	2018	2.4L G4KE / 2.2D D4HB	KNACYF0F0J5946260
Kia	Sorento	2019	2.4L G4KE / 2.2D D4HB	KNA92MAZ3KW465553
Kia	Sorento	2020	2.4L G4KE / 2.2D D4HB	KNARRLWH0L8301883
Kia	Sorento	2021	2.4L G4KE / 2.2D D4HB	KNAZHZ901MJ928596
Kia	Sorento	2022	2.4L G4KE / 2.2D D4HB	5XXUB5C63NC448948
Kia	Sorento	2023	2.4L G4KE / 2.2D D4HB	KNATLMHX7PG400746
Kia	Sorento	2024	2.4L G4KE / 2.2D D4HB	KNAWHGCM4RS875400
Kia	Sorento	2025	2.4L G4KE / 2.2D D4HB	KNAW67RA1SU915946
Kia	Sorento	2026	2.4L G4KE / 2.2D D4HB	5XX8TTJ74TY489524
Kia	Sportage	2014	2.0L G4NA / 1.6D CRDi	5XXFRUPM5EU373932
Kia	Sportage	2015	2.0L G4NA / 1.6D CRDi	KNAU4MSU6FV158607
Kia	Sportage	2016	2.0L G4NA / 1.6D CRDi	5XX246CF9G0064653
Kia	Sportage	2017	2.0L G4NA / 1.6D CRDi	KNAKYPEN1HR579115
Kia	Sportage	2018	2.0L G4NA / 1.6D CRDi	KNAJ2PP42JS426064
Kia	Sportage	2019	2.0L G4NA / 1.6D CRDi	KNA1KUR48KG361267
Kia	Sportage	2020	2.0L G4NA / 1.6D CRDi	5XXGNL8K7L7095425
Kia	Sportage	2021	2.0L G4NA / 1.6D CRDi	5XXVEDXM7MR037532
Kia	Sportage	2022	2.0L G4NA / 1.6D CRDi	KNARW2H33NL169318
Kia	Sportage	2023	2.0L G4NA / 1.6D CRDi	KNARHUWU1PV702825
Kia	Sportage	2024	2.0L G4NA / 1.6D CRDi	KNAWWLXH2RK477999
Kia	Sportage	2025	2.0L G4NA / 1.6D CRDi	5XXWMZ054SE848555
Kia	Sportage	2026	2.0L G4NA / 1.6D CRDi	5XXJ36DX4TE120680
Kia	Stonic	2018	1.0T Kappa / 1.4L Kappa	5XX7DJVA7JU210770
Kia	Stonic	2019	1.0T Kappa / 1.4L Kappa	5XX79R2E9KN017345
Kia	Stonic	2020	1.0T Kappa / 1.4L Kappa	KNAASLDJ0LY959324
Kia	Stonic	2021	1.0T Kappa / 1.4L Kappa	KNAM2XUFXMK912080
Kia	Stonic	2022	1.0T Kappa / 1.4L Kappa	5XX58ER68NA786979
Kia	Stonic	2023	1.0T Kappa / 1.4L Kappa	5XX4KKRD4PL418493
Kia	Stonic	2024	1.0T Kappa / 1.4L Kappa	5XX2WCZW6RK864334
Kia	Stonic	2025	1.0T Kappa / 1.4L Kappa	5XXL8YFT6SE797650
Kia	Stonic	2026	1.0T Kappa / 1.4L Kappa	KNA7JASPXTP073400
Kia	Telluride	2020	3.8L Lambda II V6	5XXJFZ5PXLF501936
Kia	Telluride	2021	3.8L Lambda II V6	KNACCVHC7M7060447
Kia	Telluride	2022	3.8L Lambda II V6	5XXZ8LLGXNP707378
Kia	Telluride	2023	3.8L Lambda II V6	5XX3B6RP8PY600455
Kia	Telluride	2024	3.8L Lambda II V6	5XXJP4L85RE203174
Kia	Telluride	2025	3.8L Lambda II V6	5XXEL46V3S8004272
Kia	Telluride	2026	3.8L Lambda II V6	5XXLS19K2T4018229
Lexus	NX	2022	2.5L A25A / Hybrid	JTJP1HSB2NN088968
Lexus	NX	2023	2.5L A25A / Hybrid	2T2HEWRL9PE126166
Lexus	NX	2024	2.5L A25A / Hybrid	JTHADZ4G5R5953046
Lexus	NX	2025	2.5L A25A / Hybrid	JTJVFVY36SB120518
Lexus	NX	2026	2.5L A25A / Hybrid	2T2GE4WB0T4650544
MG	MG 3	2012	1.5L 15S4U	LSJYW8TE6CS761596
MG	MG 3	2013	1.5L 15S4U	LSJCKZL72DX932605
MG	MG 3	2014	1.5L 15S4U	LSJPRCJ08ET712894
MG	MG 3	2015	1.5L 15S4U	LSJG1ZPB7FW005210
MG	MG 3	2016	1.5L 15S4U	LSJC6F9P4GP118020
MG	MG 3	2017	1.5L 15S4U	LSJYFEXT7HZ748409
MG	MG 3	2018	1.5L 15S4U	LSJCGP2V7JE242765
MG	MG 3	2019	1.5L 15S4U	LSJ6FGZSXKC279379
MG	MG 3	2020	1.5L 15S4U	LSJX4DC14LK646695
MG	MG 3	2021	1.5L 15S4U	LSJP3Y1MXMX182002
MG	MG 3	2022	1.5L 15S4U	LSJAWT064NB822545
MG	MG 3	2023	1.5L 15S4U	LSJMK2JA9PB249067
MG	MG 3	2024	1.5L 15S4U	LSJ5KD5X5RF328066
MG	MG 5	2020	1.5L 15S4G / 1.5T NSE	LSJ4U29E1LU959936
MG	MG 5	2021	1.5L 15S4G / 1.5T NSE	LSJ15YH87MS749367
MG	MG 5	2022	1.5L 15S4G / 1.5T NSE	LSJFFKR45NU230884
MG	MG 5	2023	1.5L 15S4G / 1.5T NSE	LSJH84GC6PZ433152
MG	MG 5	2024	1.5L 15S4G / 1.5T NSE	LSJ116PG2RB789386
MG	MG 5	2025	1.5L 15S4G / 1.5T NSE	LSJL046S9SZ931302
MG	MG 5	2026	1.5L 15S4G / 1.5T NSE	LSJBGZJV8TH130261
MG	MG HS	2020	1.5T 15E4E	LSJ8V6P39LV346934
MG	MG HS	2021	1.5T 15E4E	LSJX3SAW5MA077580
MG	MG HS	2022	1.5T 15E4E	LSJF4LGY5NS078389
MG	MG HS	2023	1.5T 15E4E	LSJ4SPUN6PE104109
MG	MG HS	2024	1.5T 15E4E	LSJ418YY3RK974627
MG	MG HS	2025	1.5T 15E4E	LSJTBP3E3SY005137
MG	MG HS	2026	1.5T 15E4E	LSJT00KF2TG554360
MG	MG RX5	2018	1.5T 15E4E / 2.0T 20L4E	LSJJ64719JR584435
MG	MG RX5	2019	1.5T 15E4E / 2.0T 20L4E	LSJP8X5E7KN245399
MG	MG RX5	2020	1.5T 15E4E / 2.0T 20L4E	LSJLWTB82LT150225
MG	MG RX5	2021	1.5T 15E4E / 2.0T 20L4E	LSJA4MNT7MN795896
MG	MG RX5	2022	1.5T 15E4E / 2.0T 20L4E	LSJXD5FM8NM948378
MG	MG RX5	2023	1.5T 15E4E / 2.0T 20L4E	LSJSK5C61PY719865
MG	MG RX5	2024	1.5T 15E4E / 2.0T 20L4E	LSJ02Z4B6RK421800
MG	MG RX5	2025	1.5T 15E4E / 2.0T 20L4E	LSJ6U4S32SL437348
MG	MG RX5	2026	1.5T 15E4E / 2.0T 20L4E	LSJ2A1519TG688619
MG	MG ZS	2018	1.5L 15S4C NSE	LSJLTET26JM343631
MG	MG ZS	2019	1.5L 15S4C NSE	LSJ4HPGF1KV660016
MG	MG ZS	2020	1.5L 15S4C NSE	LSJXBUJ37LA950684
